date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:16:54	83917/83917	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html	(from )
17:16:54	1166/1166	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Apr%202024%2015:21:58%20GMT	https://iamosahan.com/robots.txt		(from )
17:16:55	19903/19903	---M--	200	added ('OK')	image/png	etag:%224dbf-663db61f-8155ab23fb07af9b;;;%22	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/img/pages/icon.png	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/img/pages/icon.png	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:16:57	220780/220780	---MCZ	200	added ('OK')	text/css	etag:W/%2235e6c-663db61f-133c21f94092f6ff;br%22	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/vender/bootstrap/css/bootstrap.min.css	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/vender/bootstrap/css/bootstrap.min.css	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:00	111327/111327	---MCZ	200	added ('OK')	text/css	etag:W/%221b2df-663db61f-40b82e943e9937f4;br%22	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/vender/icofont/icofont.min.css	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/vender/icofont/icofont.min.css	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:01	26053/26053	---MCZ	200	added ('OK')	text/css	etag:W/%2265c5-663db61f-4df119cf99e666ac;br%22	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/vender/aos/dist/aos.css	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/vender/aos/dist/aos.css	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:02	120730/120730	---MCZ	200	added ('OK')	text/css	etag:W/%221d79a-663db61f-e18b36fb3dfb8717;br%22	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/vender/remixicon/remixicon.css	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/vender/remixicon/remixicon.css	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:03	2307/2307	---MCZ	200	added ('OK')	text/css	etag:W/%22903-663db61f-c3e996239bca49a;br%22	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/css/style.css	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/css/style.css	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:04	7308/7308	---MCZ	200	added ('OK')	text/css	etag:W/%221c8c-663db61f-6702c59a41417242;br%22	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/css/common.css	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/css/common.css	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:04	72147/72147	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/about.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/about.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:05	72871/72871	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/products.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/products.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:05	100486/100486	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-accordions-toggles.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-accordions-toggles.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:05	97040/97040	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-tabs.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-tabs.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:06	81866/81866	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-pagination.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-pagination.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:07	1394044/1394044	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-icons.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-icons.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:07	99330/99330	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-cards.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-cards.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:08	84396/84396	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-carousels.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-carousels.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:08	97266/97266	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-modals.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-modals.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:08	80021/80021	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-placeholders.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-placeholders.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:08	79228/79228	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-medias.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-medias.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:09	78491/78491	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-maps.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-maps.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:09	120049/120049	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-forms-basic.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-forms-basic.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:09	90269/90269	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-buttons.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-buttons.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:10	78642/78642	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-badges.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-badges.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:10	91052/91052	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-lists.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-lists.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:10	81852/81852	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-offcanvas.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-offcanvas.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:11	78877/78877	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-image-frames.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-image-frames.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:11	82795/82795	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-testimonials.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-testimonials.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:11	78904/78904	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-blockquotes.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-blockquotes.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:12	82994/82994	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-borders.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-borders.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:12	78266/78266	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-process.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-process.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:12	76907/76907	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-countdowns.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-countdowns.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:13	81667/81667	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-spinners.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-spinners.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:13	121639/121639	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-call-to-action.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-call-to-action.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:13	94662/94662	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-pricing-tables.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-pricing-tables.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:14	91796/91796	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-tables.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-tables.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:14	81564/81564	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-progress-bars.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-progress-bars.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:14	78252/78252	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-colors.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-colors.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:15	93498/93498	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-dropdowns.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-dropdowns.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:15	78025/78025	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-tooltips-popovers.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-tooltips-popovers.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:16	78707/78707	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-sticky-elements.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-sticky-elements.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:16	81511/81511	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-typography.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-typography.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:16	81976/81976	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-alerts.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/elements/elements-alerts.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:17	69709/69709	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/portfolio-full-width.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/portfolio-full-width.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:17	76073/76073	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/portfolio-boxed.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/portfolio-boxed.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:18	71613/71613	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/portfolio-classic.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/portfolio-classic.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:18	75530/75530	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/portfolio-masonry.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/portfolio-masonry.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:18	60574/60574	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/single-project.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/single-project.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:18	5979/5979	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/page-coming-soon.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/page-coming-soon.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:19	3827/3827	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/page-coming-soon-simple.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/page-coming-soon-simple.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:19	3572/3572	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/page-error-404.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/page-error-404.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:19	63541/63541	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/page-terms.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/page-terms.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:20	67566/67566	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/page-privacy.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/page-privacy.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:20	70404/70404	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/blog-grid.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/blog-grid.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:20	70009/70009	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/blog-grid-classic.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/blog-grid-classic.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:20	80725/80725	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/blog-grid-sidebar.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/blog-grid-sidebar.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:21	68821/68821	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/blog-list.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/blog-list.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:21	75351/75351	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/blog-list-sidebar.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/blog-list-sidebar.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:21	75383/75383	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/blog-left-sidebar.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/blog-left-sidebar.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:22	78359/78359	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/blog-full-width.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/blog-full-width.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:22	72581/72581	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/blog-post.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/blog-post.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:22	70315/70315	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/blog-author-profile.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/blog-author-profile.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:23	74072/74072	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/page-help-center.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/page-help-center.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:23	72690/72690	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/page-help-center-categories.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/page-help-center-categories.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:23	71258/71258	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/page-help-center-article.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/page-help-center-article.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:24	85340/85340	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/shop-product-grid.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/shop-product-grid.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:24	94466/94466	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/shop-product-list.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/shop-product-list.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:24	89686/89686	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/shop-product-full-three-coulmn.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/shop-product-full-three-coulmn.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
17:17:24	72559/72559	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20May%202024%2005:52:31%20GMT	https://iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/shop-product-full-four-coulmn.html	C:/Mes%20Sites%20Web/Casa%20Vogue/iamosahan.com/wrapbootstrap-pillarix/furnitore/pages/shop-product-full-four-coulmn.html	(from https://iamosahan.com/wrapbootstrap-pillarix/furnitore/index.html)
